gnomAD_AF	CADD_PHRED	Condel	DANN_score	MetaLR_score	MetaSVM_score	REVEL_score	phastCons100way_vertebrate	phastCons20way_mammalian	phyloP100way_vertebrate	phyloP20way_mammalian	True.Label
4.062e-06	32	0.867	0.993986634747955	0.6829	0.5477	0.864	1	1	7.242	0.935	1
8.121102e-06	26.1	0.793	0.996443002973305	0.8135	-0.0286	0.772	0.991	0.978	2.162	0.203	1
8.121102e-06	28.1	0.945	0.991354090799685	0.8716	0.9903	0.916	1	1	9.268	1.199	1
8.121102e-06	26.8	0.945	0.998230583516031	0.818	0.7504	0.082	1	1	3.577	1.048	1
8.121102e-06	32	0.875	0.995778647624883	0.661	0.4173	0.864	1	1	9.324	1.048	1
4.062e-06	11.72	0.261	0.900373317638577	0.092	-1.0553	0.134	1	0.786	1.351	-1.164	1
8.121102e-06	29.8	0.873	0.999074199251107	0.2639	-0.6568	0.349	1	0.993	7.687	0.935	1
2.85e-05	29.1	0.945	0.997962843302557	0.3418	-0.3344	0.632	1	0.985	7.76	1.048	1
8.121102e-06	25.4	0.832	0.983329723693483	0.4323	-0.0844	0.457	1	0.997	6.131	1.061	1
8.121102e-06	24.4	0.563	0.995010147059377	0.5652	0.1802	0.662	1	1	9.948	1.048	1
1.219e-05	25.7	0.374	0.992793305680565	0.9087	0.9912	0.803	1	1	7.858	0.935	1
8.121102e-06	31	0.919	0.997998700639253	0.9777	1.0529	0.985	1	0.998	7.846	0.935	1
4.064e-06	31	0.857	0.999274307766061	0.7374	0.8411	0.972	1	1	7.855	0.935	1
4.067e-06	25.5	0.911	0.998131128991156	0.9764	1.0352	0.938	1	1	2.768	1.061	1
8.122e-06	35	0.896	0.999373822865147	0.7143	0.6873	0.968	1	0.996	7.858	0.892	1
8.121102e-06	26.6	0.59	0.998566083856381	0.9269	1.0846	0.842	1	0.996	4.227	0.998	1
8.121102e-06	28	0.398	0.998318294593063	0.6234	0.5215	0.696	1	0.977	7.858	0.935	1
8.121102e-06	28.8	0.857	0.993093734630174	0.7449	0.8792	0.934	1	0.977	7.858	0.935	1
1.218e-05	35	0.804	0.998741076064875	0.9691	1.0821	0.881	1	0.997	7.834	0.852	1
4.061e-06	34	0.911	0.990376900074794	0.9737	1.0682	0.967	1	0.997	7.834	0.852	1
8.121102e-06	34	0.935	0.998304337131001	0.9737	1.0508	0.925	1	0.998	5.523	0.953	1
8.121102e-06	24.5	0.897	0.996520630691725	0.1295	-0.9745	0.229	1	1	3.169	1.061	1
0.0004599	17.41	0.631	0.98345028746153	0.1379	-0.9984	0.209	1	0.996	6.282	1.199	1
8.121102e-06	27.3	0.877	0.998897146721043	0.1811	-0.8673	0.416	1	0.999	9.325	1.199	1
8.121102e-06	12.87	0.013	0.9802966689403	0.041	-1.0267	0.121	1	0.983	3.498	1.199	1
8.121102e-06	33	0.906	0.999231449601036	0.5801	0.1997	0.711	1	0.998	4.407	1.048	1
8.121102e-06	29	0.945	0.996950059291839	0.7319	0.7592	0.995	1	0.999	7.715	0.935	1
8.121102e-06	31	0.911	0.999196331961808	0.9941	0.9575	0.899	1	0.999	9.754	1.048	1
8.121102e-06	34	0.906	0.999493895867826	0.9974	0.9087	0.932	1	1	7.715	0.935	1
8.121102e-06	26.7	0.935	0.998561886115983	0.9923	0.9426	0.952	1	1	9.096	1.199	1
8.121102e-06	24.6	0.897	0.99840070168832	0.9873	1.0179	0.787	1	1	7.824	1.061	1
8.121102e-06	26.9	0.855	0.990452965013494	0.635	0.564	0.949	1	1	7.824	1.061	1
8.121102e-06	27.6	0.707	0.998841870131439	0.9627	1.0622	0.907	1	0.999	5.529	1.056	1
8.121102e-06	24.7	0.905	0.996303101463586	0.9619	1.0986	0.962	1	1	6.149	1.061	1
8.121102e-06	26.1	0.601	0.997333216973493	0.2055	-0.7063	0.453	1	0.661	8.516	1.193	1
8.121102e-06	12.16	0.049	0.987114039682325	0.4257	-0.3725	0.757	1	1	2.584	1.056	1
1.63e-05	29	0.935	0.994664964285104	0.9352	1.0134	0.8	1	0.996	1.753	0.069	1
0.0001341	10.49	0.601	0.970157295623398	0.7041	0.5472	0.641	1	0.435	5.229	1.199	1
1.638e-05	26.3	0.919	0.998887911438418	0.7283	0.6561	0.885	1	0.998	7.584	1.061	1
8.121102e-06	14.18	0.442	0.917547010564664	0.0626	-0.9613	0.181	1	1	2.766	1.045	1
8.121102e-06	27.1	0.822	0.998984336668136	0.1596	-0.7928	0.445	1	1	7.884	0.932	1
8.121102e-06	25.6	0.858	0.996070074964215	0.3139	-0.3197	0.462	1	1	7.884	0.932	1
8.121102e-06	35	0.851	0.999193484988966	0.9415	1.1081	0.772	1	0.998	7.902	0.852	1
8.121102e-06	24.1	0.919	0.993600917683705	0.6399	0.4893	0.791	1	0.697	5.449	1.061	1
8.121102e-06	35	0.945	0.998948460615688	0.6392	0.5211	0.918	1	0.936	8.828	1.048	1
8.121102e-06	31	0.762	0.999151464722115	0.2753	-0.3895	0.552	1	0.993	5.826	0.852	1
8.121102e-06	20.7	0.457	0.735360025730697	0.3278	-0.4195	0.467	0.432	0.014	0.757	0.898	1
8.121102e-06	21.8	0.867	0.969352511328984	0.982	0.9558	0.663	0	0.027	0.512	0.951	1
1.047e-05	22.9	0.867	0.961746286959121	0.982	0.9558	0.657	0	0.027	0.512	0.951	1
9.864e-06	22.8	0.935	0.920009575745401	0.9181	0.623	0.726	0.002	0.007	0.135	0.963	1
8.121102e-06	24	0.935	0.988180441796658	0.9764	0.903	0.71	0.035	0.04	2.06	0.951	1
8.168e-06	24	0.875	0.985523834606762	0.505	0.2433	0.802	0	0.083	-0.154	0.852	1
8.121102e-06	0.024	0.509	0.790869032392989	0.2022	-0.6973	0.705	0	0.013	-0.466	-0.864	1
0.0008375	14.89	0.722	0.935998982950136	0.3449	-0.5388	0.721	0	0	-1.759	-0.344	1
8.121102e-06	23.4	0.523	0.991464058458849	0.9082	0.8652	0.589	1	0.994	6.74	0.716	1
8.121102e-06	32	0.825	0.999514516986831	0.6152	0.3602	0.714	1	0.983	7.791	0.892	1
0.009522	28.4	0.794	0.965293768442684	0.3251	-0.1372	0.491	0.979	0.991	2.736	0.828	1
4.141e-06	23.2	0.935	0.598551356648742	0.345	-0.1656	0.647	1	0.941	1.937	-0.445	1
2.031e-05	27.6	0.863	0.989126626290163	0.5557	0.2399	0.751	1	1	9.07	0.94	1
8.121102e-06	26.1	0.84	0.998758879442186	0.4281	-0.0908	0.883	1	0.998	7.217	1.061	1
8.121102e-06	26	0.8	0.998758899191604	0.4122	-0.1413	0.545	1	0.998	5.502	1.061	1
3.659e-05	24.1	0.849	0.981793370964932	0.6904	0.5202	0.737	1	0.157	7.878	1.048	1
1.625e-05	29.9	0.473	0.997952570280008	0.6781	0.5117	0.805	1	0.999	4.794	0.935	1
0	33	0.823	0.998986306814011	0.5367	0.203	0.762	1	0.89	7.765	0.852	1
8.121102e-06	18.58	0.606	0.987561945721326	0.0769	-0.9737	0.083	0.015	0.408	0.22	0.102	1
8.121102e-06	32	0.911	0.998873008096679	0.7393	0.6334	0.825	1	1	5.85	1.048	1
8.121102e-06	33	0.902	0.998194436920694	0.9287	1.0819	0.878	1	0.999	4.974	0.935	1
8.121102e-06	33	0.905	0.998458348566227	0.9789	1.0322	0.949	1	1	10	1.048	1
8.121102e-06	34	0.406	0.998922282852757	0.6701	0.518	0.716	1	1	10	1.048	1
8.121102e-06	27.1	0.845	0.998343959823927	0.6771	0.5875	0.865	1	1	9.323	1.199	1
8.121102e-06	24.5	0.892	0.992119031408982	0.9421	1.099	0.935	1	1	9.325	1.199	1
8.121102e-06	35	0.748	0.997129024781234	0.9782	1.0205	0.948	1	1	4.898	0.935	1
8.121102e-06	23.7	0.881	0.987732754101362	0.69	0.5697	0.972	1	0.996	8.017	1.061	1
8.121102e-06	29.8	0.911	0.998116662879693	0.7615	0.8142	0.936	1	1	8.017	1.061	1
8.121102e-06	34	0.935	0.99008172236317	0.9869	1.0069	0.958	1	1	9.567	0.998	1
4.114e-06	25.7	0.945	0.998300995020491	0.9563	1.1008	0.931	1	0.982	8.017	0.964	1
8.121102e-06	26.7	0.945	0.997659658429429	0.5644	0.2109	0.756	1	1	9.968	1.048	1
8.121102e-06	25.5	0.945	0.99340667894119	0.9228	0.8997	0.617	1	0.997	0.966	0.953	1
8.121102e-06	29.2	0.945	0.986354180685062	0.6821	0.4181	0.851	1	1	9.585	0.953	1
8.121102e-06	27.6	0.945	0.998009220384206	0.5742	0.1808	0.802	1	1	2.104	1.088	1
8.121102e-06	27.9	0.945	0.99800207331019	0.5742	0.1808	0.802	1	1	2.104	1.088	1
8.121102e-06	34	0.911	0.999379175399199	0.9904	0.9623	0.962	1	0.995	7.542	0.935	1
8.121102e-06	27.4	0.889	0.995731914601708	0.8989	1.0302	0.937	1	0.954	8.914	1.194	1
8.121102e-06	34	0.863	0.999427225758257	0.7309	0.6497	0.645	1	0.977	7.876	0.935	1
8.126e-05	32	0.774	0.993738538802955	0.0606	-1.1637	0.268	0.999	0.988	3.905	0.935	1
8.121102e-06	29.4	0.808	0.998768907541219	0.3682	-0.4274	0.719	1	0.999	5.602	0.935	1
8.121102e-06	21.3	0.54	0.994009738279743	0.9095	1.012	0.685	0.154	0.484	0.41	1.048	1
8.121102e-06	26.2	0.727	0.998725621106	0.3042	-0.5044	0.398	1	1	3.806	1.044	1
8.121102e-06	32	0.637	0.99673987970253	0.3684	-0.3047	0.395	1	0.992	5.635	0.892	1
4.061e-06	28.7	0.935	0.999051760630499	0.927	1.0228	0.896	1	0.998	8.071	1.048	1
8.121102e-06	13.43	0.445	0.948146232777782	0.9209	1.0834	0.527	0.175	0.376	0.688	1.199	1
8.121102e-06	24.6	0.857	0.997197034205182	0.9785	1.1156	0.947	1	0.98	4.397	1.048	1
8.121102e-06	25.5	0.352	0.999049649543618	0.9585	1.0808	0.724	1	1	5.112	1.048	1
8.121102e-06	25.7	0.945	0.99837042019402	0.9846	1.0823	0.957	1	1	1.174	1.061	1
8.121102e-06	25.7	0.945	0.994387212672861	0.9943	0.9503	0.89	1	0.999	7.097	1.061	1
8.121102e-06	27.6	0.935	0.991119367041986	0.9902	0.9666	0.989	1	1	8.398	1.048	1
8.121102e-06	27.3	0.945	0.994253137203642	0.9991	0.9909	0.966	1	0.981	6.628	0.935	1
8.121102e-06	24.8	0.539	0.997981213719637	0.9805	1.0749	0.897	1	1	9.183	1.048	1
8.121102e-06	26.9	0.724	0.984772404921607	0.9639	1.1091	0.929	1	1	5.576	1.061	1
8.121102e-06	31	0.789	0.997906181850817	0.9841	1.0374	0.99	1	0.999	4.841	1.199	1
8.121102e-06	35	0.945	0.999312937547583	0.9892	0.9896	0.985	1	0.997	5.17	1.048	1
4.061e-06	34	0.879	0.999260321966615	0.9586	1.0954	0.942	1	1	6.637	1.048	1
8.121102e-06	27.1	0.945	0.995855693054381	0.593	0.3468	0.857	1	1	7.627	0.935	1
8.121102e-06	26.7	0.468	0.981172867964704	0.6482	0.1829	0.672	0.999	0.999	4.974	1.061	1
4.061e-06	25.7	0.935	0.996886962012121	0.9122	1.0811	0.882	1	0.998	7.999	1.061	1
8.121102e-06	26.9	0.911	0.998592788348504	0.7375	0.5258	0.694	1	1	7.971	1.048	1
8.121102e-06	33	0.945	0.999269918821084	0.7925	0.6968	0.767	1	0.998	8.119	0.953	1
8.121102e-06	26.9	0.702	0.987640690058044	0.9452	1.0841	0.916	1	0.977	7.097	0.935	1
8.225e-06	25.7	0.872	0.998586914691633	0.8413	0.9491	0.918	1	0.912	7.46	1.049	1
8.202e-06	35	0.892	0.999121421607705	0.9841	1.0134	0.979	1	0.987	9.938	1.048	1
8.121102e-06	26.3	0.859	0.942736961822821	0.7919	0.8217	0.794	1	0.166	7.927	1.061	1
4.061e-06	26.8	0.796	0.992528020031973	0.6978	0.2843	0.785	1	1	7.898	1.061	1
8.121102e-06	34	0.945	0.996863907771636	0.2072	-0.5619	0.855	1	1	7.899	0.935	1
9.43e-06	24.4	0.758	0.994714032484218	0.9088	0.963	0.714	1	0.214	2.798	0.647	1
8.121102e-06	31	0.911	0.998192107310419	0.4897	0.3375	0.947	1	1	1.859	0.935	1
8.121102e-06	24	0.544	0.979420289869225	0.6123	0.2287	0.913	1	1	7.991	1.061	1
8.121102e-06	25.4	0.555	0.998320504540123	0.3595	-0.5606	0.385	1	0.994	4.926	0.935	1
8.121102e-06	33	0.896	0.996799443575046	0.5049	-0.0374	0.577	1	0.998	10.003	1.048	1
2.031e-05	24	0.752	0.997765515514638	0.406	-0.3152	0.603	0.087	1	1.061	1.061	1
8.121102e-06	25.4	0.849	0.997424228390548	0.3419	-0.4089	0.376	1	0.973	6.234	1.061	1
8.121102e-06	26.2	0.935	0.998692705747182	0.9073	1.0661	0.934	1	0.999	8.017	1.061	1
8.121102e-06	28	0.51	0.994647054599235	0.5845	0.1267	0.59	1	0.997	5.725	1.199	1
8.121102e-06	33	0.839	0.998939581461687	0.6589	0.1602	0.742	1	1	7.905	0.935	1
8.121102e-06	28.4	0.919	0.998446757366428	0.7253	0.6742	0.961	1	1	9.325	1.199	1
4.246e-06	27	0.3	0.997678247695535	0.1852	-0.7443	0.342	1	1	7.568	0.935	1
4.065e-06	29.1	0.945	0.998366573119186	0.5638	0.2795	0.867	1	0.996	5.739	0.892	1
4.063e-06	33	0.945	0.998814295227071	0.9595	1.0883	0.953	1	0.825	5.893	0.892	1
8.121102e-06	29.1	0.65	0.994835773979009	0.7882	0.6927	0.848	1	0.74	9.665	1.048	1
2.031e-05	33	0.873	0.999112567861841	0.9677	1.0417	0.896	0.985	0.355	2.797	0.935	1
8.121102e-06	26.2	0.744	0.999425510119166	0.8048	0.7727	0.772	1	0.946	7.727	0.935	1
8.121102e-06	28.8	0.889	0.99328229818397	0.8263	0.838	0.909	1	0.977	9.112	1.199	1
8.121102e-06	33	0.906	0.996717380181736	0.882	0.9935	0.97	1	0.994	7.727	0.935	1
8.121102e-06	35	0.945	0.996884434899684	0.8707	0.9829	0.931	1	0.985	7.674	0.935	1
8.121102e-06	27.8	0.906	0.998762527967448	0.8367	0.8574	0.749	1	0.989	7.507	0.935	1
1.221e-05	29.2	0.648	0.997926692652399	0.6907	0.4315	0.776	1	0.871	6.681	1.048	1
8.121102e-06	26.7	0.919	0.998542928494151	0.8703	0.8804	0.929	1	1	9.271	1.199	1
8.121102e-06	29.9	0.945	0.998051113066158	0.9944	0.9112	0.983	1	1	9.988	1.048	1
8.121102e-06	22.4	0.037	0.994184684106859	0.5235	-0.112	0.447	1	0.998	5.858	0.852	1
8.121102e-06	9.346	0.026	0.934845666338209	0.0725	-1.013	0.095	0	0.967	-0.405	0.144	1
4.061e-06	32	0.945	0.999231896776435	0.5042	0.1388	0.532	1	0.946	9.961	1.048	1
8.121102e-06	27.7	0.905	0.993542842717981	0.9721	1.0856	0.982	1	0.975	9.263	1.065	1
8.121102e-06	35	0.945	0.999498561316369	0.9451	1.075	0.921	1	1	7.905	0.807	1
8.121102e-06	24.1	0.482	0.989826718257953	0.7386	0.8152	0.794	1	1	5.888	0.734	1
8.121102e-06	29.9	0.945	0.993386389187427	0.9897	0.9523	0.987	1	1	7.3	0.951	1
8.121102e-06	32	0.919	0.999454729352085	0.9356	1.0794	0.908	1	0.996	9.513	0.944	1
8.121102e-06	31	0.794	0.999282082656916	0.9284	1.0444	0.879	1	0.98	4.725	0.847	1
8.121102e-06	28.7	0.945	0.998785107188047	0.7967	0.8355	0.932	1	0.994	7.886	1.011	1
8.121102e-06	35	0.945	0.999333202922237	0.7894	0.8331	0.904	1	0.998	2.401	0.852	1
8.121102e-06	35	0.839	0.999483066967022	0.7894	0.8331	0.958	1	0.999	9.912	0.953	1
8.121102e-06	26.4	0.945	0.993295280140983	0.7973	0.853	0.906	1	0.302	7.905	0.935	1
8.121102e-06	24.9	0.799	0.99946469455983	0.7719	0.7796	0.949	1	0.973	9.912	0.993	1
8.121102e-06	25.2	0.786	0.998334693420586	0.7697	0.7759	0.916	1	0.973	9.912	0.993	1
8.121102e-06	24.9	0.818	0.998774011024215	0.7204	0.6634	0.823	1	0.999	9.912	0.993	1
8.121102e-06	28	0.945	0.9977255211928	0.7695	0.7873	0.938	1	1	8.015	1.061	1
8.121102e-06	31	0.945	0.998266820642903	0.7836	0.8044	0.852	1	0.999	10.003	1.048	1
8.121102e-06	35	0.945	0.999363375706138	0.9096	1.0489	0.927	1	1	7.905	0.935	1
8.121102e-06	26.8	0.857	0.998874554458085	0.9096	1.0489	0.953	1	1	8.146	1.048	1
8.121102e-06	33	0.945	0.998389643334038	0.9774	1.0692	0.966	1	0.993	9.859	1.048	1
8.121102e-06	34	0.906	0.998271926435615	0.7561	0.7718	0.97	1	1	7.797	0.935	1
8.121102e-06	35	0.935	0.999442192824553	0.7891	0.8348	0.966	1	1	7.797	0.935	1
8.121102e-06	34	0.919	0.997939108183386	0.7891	0.8348	0.948	1	0.998	9.859	1.048	1
8.121102e-06	34	0.873	0.998594077633563	0.7891	0.8348	0.944	1	0.998	9.859	1.048	1
8.123e-06	26	0.534	0.998757158455688	0.4131	-0.4772	0.313	1	1	9.567	1.048	1
8.121102e-06	27.4	0.935	0.996584633002115	0.9901	0.9169	0.922	0.998	0.72	4.206	0.726	1
8.121102e-06	24.5	0.906	0.991155300694831	0.3534	-0.6157	0.364	0.966	0.074	3.17	0.991	1
8.121102e-06	25.2	0.806	0.997844894821244	0.309	-0.5256	0.393	1	0.056	3.92	1.106	1
8.121102e-06	23.8	0.811	0.989851948179014	0.2333	-0.6304	0.422	1	0.388	2.638	1.106	1
8.121102e-06	24.3	0.788	0.977990903580208	0.2252	-0.649	0.437	1	0.388	2.638	1.106	1
8.121102e-06	34	0.935	0.998718227721982	0.9987	0.9282	0.953	1	1	8.487	0.855	1
8.121102e-06	33	0.737	0.996730375180974	0.9715	1.0895	0.94	1	1	9.968	1.048	1
8.121102e-06	30	0.867	0.989723106153913	0.9087	1.0651	0.934	1	1	9.325	1.199	1
8.121102e-06	32	0.945	0.998749782943537	0.8655	0.9672	0.826	1	0.994	10.003	1.048	1
8.121102e-06	33	0.945	0.999375894212492	0.779	0.7911	0.876	1	0.992	10.003	1.048	1
2.846e-05	32	0.739	0.999434997954042	0.1978	-0.783	0.241	1	0.999	3.52	0.79	1
8.121102e-06	25.9	0.889	0.997436888281851	0.6486	0.4626	0.674	1	1	10.003	0.953	1
8.121102e-06	23.3	0.761	0.998664570231746	0.3305	-0.3464	0.319	1	1	8.936	1.199	1
8.121102e-06	15.46	0.045	0.945538775587725	0.1434	-0.9998	0.104	0.184	0.988	0.372	0.148	1
8.121102e-06	11.5	0.06	0.980707857296411	0.0629	-0.9494	0.108	1	0.966	2.334	0.888	1
8.121102e-06	24.7	0.451	0.997283570256806	0.2197	-0.6185	0.254	0.99	0.392	3.09	0.999	1
8.121102e-06	23.7	0.609	0.992311798546462	0.2912	-0.4509	0.794	1	0.976	9.998	1.048	1
8.121102e-06	23.9	0.919	0.993848986436911	0.7324	0.611	0.843	1	0.998	9.912	1.048	1
8.121102e-06	12.44	0.448	0.958658325389235	0.3765	-0.3177	0.501	0.998	0.825	1.823	1.199	1
6.139e-05	35	0.919	0.999574924378067	0.616	0.4539	0.8	1	1	7.834	0.935	1
1.629e-05	32	0.906	0.998277242316699	0.6983	0.5956	0.736	1	0.996	8.597	1.048	1
8.121102e-06	29.7	0.935	0.998571117438318	0.6136	0.4515	0.64	1	0.961	6.662	1.048	1
8.121102e-06	27	0.867	0.998341899842903	0.5537	0.1524	0.674	1	0.769	9.324	1.193	1
8.121102e-06	33	0.935	0.994079031585822	0.2298	-0.4972	0.68	1	1	9.324	1.193	1
8.121102e-06	26	0.553	0.998082299739251	0.1108	-0.664	0.506	1	0.994	8.017	1.061	1
8.121102e-06	34	0.821	0.999382229931567	0.2881	-0.508	0.6	1	0.869	10.003	1.048	1
4.061e-06	33	0.919	0.999036028639858	0.9464	1.0919	0.9	1	1	5.782	0.87	1
8.121102e-06	25.6	0.935	0.998727396321345	0.6652	0.4494	0.749	1	0.859	1.511	0.154	1
8.121102e-06	31	0.919	0.99915639905542	0.8327	0.8851	0.491	1	0.872	6.869	0.898	1
8.121102e-06	35	0.919	0.999397823927269	0.8716	0.8886	0.869	1	0.999	8.029	0.998	1
8.121102e-06	25.9	0.945	0.999016506308862	0.1041	-0.9869	0.312	1	0.993	7.782	0.902	1
1.218e-05	27.5	0.87	0.999053830136545	0.2809	-0.5838	0.288	1	0.999	5.09	1.061	1
8.121102e-06	22.5	0.535	0.991294940259816	0.1211	-0.9302	0.193	1	0.999	4.583	1.001	1
8.121102e-06	23.7	0.581	0.995941419418892	0.1196	-0.9632	0.341	1	0.999	8.737	1.028	1
4.065e-06	32	0.849	0.998505426906672	0.3185	-0.4881	0.621	1	0.92	7.325	0.807	1
0.001217	22.4	0.504	0.994341602027619	0.1779	-0.8182	0.313	1	0.384	9.282	0.902	1
8.121102e-06	22.9	0.802	0.95959370266673	0.2645	-0.4889	0.462	1	0.928	6.125	1.126	1
1.625e-05	31	0.839	0.995874730212513	0.7258	0.7042	0.866	1	0.411	7.247	0.935	1
8.121102e-06	28	0.935	0.995518960620479	0.9898	0.978	0.982	1	0.987	9.837	1.038	1
1.224e-05	34	0.865	0.999244133924743	0.2869	-0.3401	0.579	1	0.672	5.063	0.063	1
8.551e-05	25.1	0.799	0.998672760000652	0.1698	-0.8813	0.247	1	0.597	8.629	1.034	1
5.282e-05	32	0.945	0.999452403165195	0.1322	-0.9972	0.327	1	0.962	8.629	0.098	1
8.121102e-06	23.3	0.612	0.99379902401639	0.935	1.082	0.383	1	1	7.585	0.807	1
8.121102e-06	24.8	0.662	0.998426593890969	0.9374	1.0542	0.483	1	0.96	9.628	0.998	1
8.121102e-06	33	0.813	0.998937413263403	0.1589	-0.8081	0.261	1	0.986	1.738	-0.631	1
8.121102e-06	23.2	0.346	0.997923402111996	0.0573	-1.1073	0.312	1	0.959	9.628	0.949	1
8.121102e-06	34	0.895	0.999567731625325	0.4504	-0.1288	0.7	1	1	9.771	0.898	1
8.121102e-06	33	0.935	0.999127370450689	0.3941	-0.2675	0.854	1	0.966	3.548	0.803	1
8.121102e-06	26.4	0.906	0.997630458492621	0.4664	-0.064	0.717	1	0.966	3.548	0.803	1
8.121102e-06	32	0.881	0.999421933991135	0.4827	0.0904	0.765	1	0.963	7.829	0.898	1
8.121102e-06	25.6	0.835	0.994870306811114	0.4423	-0.0744	0.74	1	0.992	7.654	0.909	1
8.121102e-06	24.2	0.699	0.998555937697199	0.6083	0.3127	0.817	1	0.935	7.805	0.964	1
8.121102e-06	27.8	0.764	0.986492076549304	0.5742	0.2803	0.906	1	0.998	6.012	0.963	1
8.121102e-06	24.2	0.461	0.995983379624249	0.4747	0.0718	0.662	1	0.996	9.65	0.951	1
8.121102e-06	23.9	0.461	0.995640364035796	0.4747	0.0718	0.662	1	0.996	9.65	0.951	1
8.123e-06	34	0.889	0.999228663551857	0.6447	0.3604	0.834	1	0.997	3.44	-0.011	1
8.121102e-06	23.6	0.412	0.998617377686284	0.4601	-0.0753	0.674	1	0.979	9.534	0.949	1
8.121102e-06	28.7	0.611	0.997368077062488	0.4393	-0.2581	0.547	1	0.348	9.675	1.036	1
8.121102e-06	27	0.47	0.996367392101923	0.0242	-1.0697	0.108	0.002	0.693	0.306	0.85	1
9.748e-05	28.7	0.807	0.999336469820216	0.3733	-0.1884	0.341	0.997	0.626	5.685	1.048	1
4.063e-06	33	0.935	0.998627957249093	0.278	-0.3146	0.691	1	0.747	9.718	0.893	1
5.331e-05	35	0.935	0.999578013755356	0.921	1.0441	0.912	1	0.919	6.994	0.934	1
8.121102e-06	24.4	0.427	0.996913780279021	0.8922	0.8386	0.743	1	0.984	7.086	1.059	1
2.444e-05	27.4	0.587	0.998488938759351	0.4696	-0.0186	0.458	1	0.298	9.286	1.048	1
8.121102e-06	25.7	0.744	0.991615663621879	0.8433	0.8123	0.561	1	0.054	4.801	0.931	1
8.121102e-06	29.6	0.935	0.998918912750064	0.6897	0.531	0.893	1	0.998	8.66	1.199	1
8.121102e-06	30	0.84	0.997652281363891	0.9253	1.0702	0.926	1	1	7.112	0.935	1
8.121102e-06	32	0.895	0.999111878115746	0.7371	0.7012	0.787	1	0.961	7.114	1.048	1
8.414e-06	25.2	0.257	0.997666625020963	0.4175	-0.4333	0.54	1	0.992	4.198	0.919	1
8.121102e-06	25.1	0.945	0.990863627648634	0.8981	0.9803	0.87	1	0.926	9.087	1.011	1
8.121102e-06	25.6	0.919	0.979417272663147	0.998	0.904	0.96	1	0.65	7.52	0.847	1
8.121102e-06	27.7	0.724	0.99872808642714	0.8123	0.8164	0.533	1	0.2	6.628	0.948	1
8.121102e-06	34	0.774	0.99946519757048	0.8106	0.6382	0.762	1	0.993	5.959	0.844	1
8.121102e-06	28.6	0.945	0.998639780914441	0.9099	1.0605	0.899	1	0.678	4.81	0.848	1
8.121102e-06	33	0.823	0.999100068099442	0.2074	-0.7114	0.519	1	0.996	2.069	0.841	1
8.121102e-06	25.9	0.569	0.99926749165007	0.3008	-0.3559	0.403	1	0.994	7.359	0.952	1
8.121102e-06	26.1	0.856	0.99798836430822	0.484	-0.0812	0.699	1	0.998	6.793	1.087	1
8.121102e-06	21.5	0.223	0.994631392580726	0.0869	-1.1132	0.21	1	0.998	2.764	0.005	1
8.121102e-06	22.5	0.223	0.994364488135708	0.0869	-1.1132	0.21	1	0.998	2.764	0.005	1
8.121102e-06	27.8	0.945	0.998336605717379	0.2236	-0.3167	0.887	1	0.998	7.259	0.851	1
8.121102e-06	29.8	0.857	0.998953362315963	0.7397	0.6739	0.912	1	0.993	7.339	0.97	1
8.121102e-06	28.3	0.756	0.996889347458512	0.3018	-0.3891	0.497	1	1	9.582	0.97	1
8.121102e-06	27	0.919	0.99878610197132	0.1563	-0.9095	0.471	1	1	7.598	0.97	1
8.121102e-06	28.3	0.935	0.998079344311417	0.4694	0.1525	0.69	1	1	1.891	0.867	1
8.121102e-06	33	0.867	0.999205951913384	0.4314	-0.1304	0.559	1	0.995	7.587	0.864	1
8.121102e-06	28.6	0.945	0.997455604901924	0.6041	0.5013	0.74	1	0.997	7.566	0.864	1
8.121102e-06	26.5	0.881	0.998503788314973	0.6101	0.4177	0.82	1	1	4.545	1.058	1
8.121102e-06	29	0.72	0.999123624416562	0.5355	0.1671	0.791	1	0.997	7.427	1.045	1
8.121102e-06	25.4	0.555	0.997983585810044	0.3921	-0.2438	0.618	1	0.999	5.681	1.058	1
8.121102e-06	34	0.446	0.999339629126831	0.467	-0.0017	0.677	1	0.818	4.51	0.932	1
8.121102e-06	25	0.82	0.987043398867705	0.6771	0.3918	0.686	0.637	0.603	2.528	0.85	1
8.121102e-06	28.7	0.696	0.994521975550324	0.7769	0.6021	0.84	0.998	1	3.855	0.848	1
8.121102e-06	26.7	0.66	0.998663835510972	0.7708	0.728	0.836	1	1	7.967	0.949	1
8.121102e-06	31	0.945	0.997143709929017	0.8723	1.0339	0.927	1	1	9.823	0.953	1
8.121102e-06	35	0.945	0.999112458258735	0.9473	1.0781	0.924	1	0.996	4.433	0.935	1
8.121102e-06	27.2	0.906	0.996157416742234	0.9682	0.7601	0.653	1	0.909	6.186	0.563	1
8.121102e-06	24.7	0.807	0.996641337361629	0.8551	0.3037	0.423	0.973	0.523	0.066	-0.897	1
8.121102e-06	23.1	0.797	0.950823321369922	0.9391	0.5676	0.479	0.001	0.059	0.523	0.713	1
8.121102e-06	27.4	0.783	0.995871009735121	0.9879	1.0008	0.917	0.989	0.515	4.232	0.698	1
5.598e-06	24.1	0.727	0.989396636218219	0.9512	1.1167	0.778	1	0.038	7.65	0.885	1
