True.Label	gnomAD_AF	DANN_score	MetaLR_score	MetaSVM_score	REVEL_score	phastCons100way_vertebrate	phastCons20way_mammalian	phyloP100way_vertebrate	phyloP20way_mammalian	Condel	CADD_PHRED	ada_score	rf_score	group
0	4.081e-06	0.983967857082752	0.1455	-0.9667	0.123	1	0.998	7.753	0.038	0.406	23	0.0343874627802673	0.214	5
0	0.005119	0.750929658821836	0.0088	-1.069	0.213	1	0.945	5.017	0.934	0.005	14.17	0.00392228753480404	0.038	7
1	8.121102e-06	0.998637308700002	0.9905	0.9916	0.997	1	0.983	7.905	0.852	0.935	33	0.999116295143371	0.84	6
1	4.069e-06	0.992643325964995	0.7674	0.711	0.764	1	0.999	9.602	1.048	0.83	31	0.825267818814013	0.757428971972774	6
0	3.671e-05	0.997848914803833	0.4512	-0.0522	0.487	1	0.997	3.317	1.039	0.847	25	0.676455740116826	0.633372802789898	2
0	0.003026	0.998755106490107	0.0639	-0.8369	0.284	1	0.997	6.31	1.048	0.393	23.8	0.995240014161059	0.94	7
1	8.121102e-06	0.998941183815075	0.9628	1.0993	0.957	1	1	9.322	1.14	0.935	26.1	0.768870839472755	0.66	5
1	8.121102e-06	0.998998581499477	0.9734	1.0871	0.939	1	1	7.899	0.892	0.945	28.1	0.999593238118858	0.926	2
1	8.121102e-06	0.997717820142995	0.978	1.0652	0.975	1	0.998	9.322	1.199	0.873	26.5	0.291924185280716	0.452	4
1	8.121102e-06	0.998694264524411	0.9353	1.0365	0.922	1	0.997	7.903	0.935	0.873	33	0.998929547311257	0.908	2
1	8.121102e-06	0.98695606424583	0.9713	1.0901	0.98	1	0.923	9.325	1.199	0.935	33	0.330181120373305	0.356	10
1	8.121102e-06	0.994881758897348	0.9758	1.0782	0.963	1	0.903	7.905	0.935	0.935	33	0.999932913544148	0.996	1
0	8.121102e-06	0.453479098922391	0.3949	-0.2171	0.263	0	0.06	-0.752	0.003	0	2.506	1.00176887911265e-05	0.006	1
0	0.002403	0.62320778713096	0.0325	-1.1082	0.092	0.698	0.321	0.862	0.925	0.037	12.67	0.0108258982581642	0.388	10
1	4.065e-06	0.998375926370392	0.425	-0.1243	0.755	1	0.993	6.708	1.199	0.775	26.3	0.942074993216323	0.82	4
1	8.121102e-06	0.315543481617124	0.3799	-0.8044	0.207	0.978	0.287	0.11	0.077	0.02	0.002	0.116119629401458	0.170583131831846	1
0	0.006648	0.999101308181152	0.3713	-0.3528	0.228	1	0.997	9.175	1.048	0.052	27.3	0.981101852294291	0.836	4
0	0.00072	0.978982568588584	0.3602	-0.2366	0.32	1	1	5.213	0.87	0.057	23.7	0.967512879658702	0.776	1
1	4.073e-06	0.998838988016085	0.0955	-1.0363	0.435	1	0.997	1.425	-0.331	0.889	27.1	0.581487527746023	0.538	8
0	8.121102e-06	0.988404859507989	0.0147	-1.0474	0.04	0.214	0.087	-0.743	-0.327	0.323	10.65	0.124244791900608	0.169267576503847	2
1	8.121102e-06	0.993292694188252	0.9924	0.9653	0.969	1	0.962	9.602	0.998	0.796	24	0.922556634988786	0.644	6
1	8.121102e-06	0.984313283294326	0.9922	0.9714	0.961	1	0.962	9.602	0.998	0.736	24.1	0.339144832271467	0.506	1
1	8.121102e-06	0.989316011021785	0.9922	0.9789	0.996	1	0.943	6.759	0.998	0.945	24.8	0.975075600807459	0.824	9
1	8.121102e-06	0.996277018611571	0.9921	0.982	0.992	1	0.97	9.962	1.048	0.945	25.9	0.977727741316216	0.894	1
1	8.121102e-06	0.994374260102758	0.984	1.0646	0.981	1	0.777	7.328	1.048	0.935	24.8	0.977050196688303	0.644	1
1	8.121102e-06	0.985751664909558	0.9894	0.9804	0.994	1	0.967	9.898	1.048	0.935	24.3	0.976903206612432	0.758	2
1	8.121102e-06	0.99256667282143	0.9896	0.9798	0.998	1	0.947	9.724	1.048	0.945	25.8	0.999776968035467	0.982	9
1	8.121102e-06	0.992370292943965	0.98	1.0654	0.991	1	0.969	8.857	0.953	0.945	26	0.999789508881572	0.992	6
1	8.121102e-06	0.99820581141975	0.9926	0.9441	0.995	1	0.637	7.354	0.953	0.935	32	0.993200680019971	0.832	9
1	8.121102e-06	0.998167673867119	0.9926	0.9544	1	1	0.934	10.003	0.998	0.945	33	0.99157973451785	0.796	7
1	8.121102e-06	0.997669227443392	0.9868	1.0098	1	1	1	10.003	1.048	0.896	34	0.982035446610515	0.856	5
1	8.121102e-06	0.988337098598062	0.9916	0.9694	0.995	1	0.995	9.039	0.953	0.905	26.1	0.981243180626324	0.86	3
0	0.01718	0.99795890167892	0.8819	0.7128	0.596	1	1	7.784	0.998	0.813	25.9	0.992952163259266	0.842	5
0	0.005153	0.982874131426268	0.0111	-1.0814	0.072	0.938	0.998	-0.264	0.038	0.022	23	5.66803862750044e-05	0.008	9
1	0.0001178	0.410195468953511	0.0965	-0.9754	0.04	0.571	0.032	0.024	0.006	0.044	0.077	5.76535610454338e-05	0.002	6
1	8.121102e-06	0.904743624911119	0.0987	-0.886	0.071	0	0.016	-0.659	-0.248	0.417	15.3	0.00184475688211316	0.147948231172541	8
1	8.121102e-06	0.997388498172665	0.9663	1.0917	0.929	1	1	5.956	1.199	0.911	24.6	0.780605653460305	0.733609544085378	10
0	0.3833	0.982843360972417	0	-0.9156	0.123	0.749	0.971	0.011	0.143	0.029	19.43	0.000796371756553451	0.058	2
0	0.01728	0.998243596436037	0.001	-1.626	0.561	1	0.999	2.572	1.061	0.945	26.1	0.350985598460052	0.350897102426803	7
0	0.891	0.987970991636261	0	-1.0447	0.015	1	0.35	2.223	0.139	0.272	12.68	0.00010158582067352	0.008	1
1	8.121102e-06	0.997502325361417	0.8011	0.4295	0.475	1	0.954	4.388	0.935	0.272	24.6	0.978644999051156	0.73	9
1	8.121102e-06	0.997894338488133	0.9882	0.9913	0.995	1	0.999	9.007	1.048	0.919	31	0.99995141620017	0.98	10
1	8.121102e-06	0.997972766854658	0.7931	0.7405	0.783	1	0.93	8.867	1.199	0.359	25.5	0.993751828777043	0.728	3
1	8.121102e-06	0.997045285755304	0.6628	0.178	0.478	1	0.963	7.51	1.048	0.076	25.1	0.999995748096221	1	3
1	8.121102e-06	0.998117753935978	0.9477	1.076	0.943	1	0.997	9.516	1.048	0.919	31	0.842619902906664	0.779056053030747	7
1	8.121102e-06	0.997380399766293	0.6361	0.2419	0.82	1	0.999	5.734	1.14	0.508	24.4	0.910044407770493	0.618	3
1	8.121102e-06	0.998448145232889	0.986	0.9887	0.972	1	1	7.086	1.061	0.902	28.8	0.607268602831245	0.644	7
1	8.121102e-06	0.996813495995121	0.9926	0.9244	0.977	1	0.998	8.84	0.953	0.945	33	0.999976765657045	1	2
1	8.121102e-06	0.998865876336633	0.7226	0.5703	0.798	1	0.998	9.883	0.953	0.881	29.1	0.996081140069864	0.776	5
1	8.121102e-06	0.994205942344427	0.5497	0.2679	0.93	1	0.996	7.969	1.061	0.838	33	0.667950272937986	0.516	8
0	0.0002797	0.886603469807007	0.0404	-0.9685	0.119	1	0.994	3.306	0.935	0	17	0.00334861033360267	0.058	2
0	8.121102e-06	0.998414130676073	0.4962	0.35	0.606	1	1	7.794	1.061	0.849	23.8	0.471402963128402	0.65	6
0	8.121102e-06	0.998326365838897	0.1642	-0.6738	0.625	1	0.984	7.927	1.061	0.872	28.9	0.827496514181356	0.763134605331028	5
1	7.401e-05	0.999158158388679	0.8611	0.9399	0.941	1	0.908	7.637	0.935	0.935	33	0.995459767453473	0.928	5
1	8.129e-06	0.997890964220348	0.9633	1.0918	0.919	0.447	0.997	1.021	0.935	0.884	34	0.974392705848594	0.794	9
1	0.0002845	0.999289275825035	0.9637	1.0916	0.911	0.447	0.997	1.021	0.935	0.945	35	0.991107130133363	0.77	9
0	2.041e-05	0.748328802555496	0.423	-0.3798	0.297	1	0.871	2.17	0.935	0.001	13.58	0.000249179939559594	0.014	10
1	0.009324	0.999011087842719	0.4049	0.0041	0.362	0.803	0.997	1.514	0.807	0.519	26.4	0.0534235337588583	0.296	4
1	8.121102e-06	0.994488220582138	0.6525	0.4003	0.904	1	0.742	9.143	1.088	0.911	31	0.68667454453134	0.76	2
1	8.121102e-06	0.998702241806	0.819	0.8563	0.809	1	0.855	7.997	0.953	0.902	27.4	0.999994769049043	1	6
1	8.121102e-06	0.997917887275251	0.9517	1.1009	0.909	1	0.856	7.153	1.199	0.879	26.8	0.635917511440223	0.676	5
1	8.121102e-06	0.997555651969735	0.7419	0.4555	0.818	1	1	7.568	0.935	0.911	27.3	0.99999538556915	1	2
1	8.121102e-06	0.996815811088187	0.966	1.0866	0.948	1	1	7.568	0.935	0.714	31	0.999961735452025	0.978	10
1	8.121102e-06	0.997468616818915	0.5027	0.2161	0.799	1	0.998	7.674	1.061	0.422	24.1	0.995034846615949	0.96	9
1	8.121102e-06	0.986298451892229	0.9347	1.0497	0.685	1	0.998	5.156	1.048	0.855	23.4	0.999610316838832	0.886	9
1	8.121102e-06	0.997643684477469	0.9881	1.0052	0.99	1	0.985	5.665	1.048	0.945	25.8	0.981140423664442	0.794	4
1	8.125e-06	0.994937580913768	0.9737	1.0678	0.975	1	0.999	9.602	1.048	0.945	25.1	0.799984497786631	0.742879887922998	3
0	0.07993	0.9951411869475	0.0016	-1.0328	0.326	0.994	0.42	1.706	0.642	0.867	23.7	0.867553766996581	0.644	7
0	0.002435	0.998706500252876	0.0743	-1.0179	0.22	1	0.997	0.871	0.852	0.716	24.4	0.530691497880739	0.46	6
1	5.283e-05	0.993280874259834	0.8413	0.8912	0.783	1	0.762	5.645	0.909	0.884	26.2	0.440872627598701	0.358	10
1	8.121102e-06	0.962730816041612	0.5106	0.0276	0.535	0.925	0.062	1.975	1.085	0.3	16.86	0.998895312517894	0.956	7
0	0.5972	0.182461021279312	0	-0.9888	0.008	0.264	0.191	0.091	-0.164	0	0.131	3.07620641825897e-05	0	5
0	0.7711	0.542415777739308	0	-1.0508	0.025	0	0	-0.156	-0.545	0.032	0.432	0.15512987485199	0.189867345058314	5
0	6.092e-05	0.997252685820778	0.0021	-0.2443	0.16	1	0.97	3.744	1.048	0.06	23.4	0.191015735947328	0.358	2
0	0.007277	0.938349657446792	0.0279	-0.9025	0.322	0.077	0.847	0.25	0.007	0.349	15.38	0.00313524776674961	0.086	9
1	1.223e-05	0.999494102400351	0.78	0.6281	0.849	1	0.964	7.867	0.847	0.867	34	0.99999526810932	1	8
1	8.155e-06	0.998992508156715	0.7764	0.8365	0.867	1	0.978	4.747	0.948	0.867	32	0.10587670665258	0.38	5
1	1.219e-05	0.99920475023046	0.6143	0.3016	0.683	1	0.664	9.74	1.048	0.625	33	0.908519952428261	0.827480753577759	2
1	8.121102e-06	0.996694818619219	0.6787	0.3941	0.855	1	0.998	7.844	0.935	0.819	26.2	0.999997027211528	1	5
1	8.121102e-06	0.998571562605965	0.9099	0.9557	0.715	1	1	4.987	0.807	0.349	22.5	0.97025713614857	0.714	3
1	8.124e-06	0.998892600583592	0.9896	0.9961	0.982	1	0.997	7.944	1.011	0.945	25	0.842881522755022	0.777621478158647	5
1	8.121102e-06	0.997863192552141	0.9874	1.0139	0.846	1	0.996	9.908	0.998	0.815	28.9	0.999950480438282	0.992	5
0	0.005684	0.989367333197347	0.0296	-1.0082	0.062	0.241	0.775	1.106	0.064	0.053	20.6	0.387307820215957	0.322	8
1	8.121102e-06	0.996782260105865	0.6376	0.1849	0.569	1	0.684	6.26	0.113	0.424	23.8	0.995813475257034	0.724	5
1	8.121102e-06	0.997797283832095	0.7949	0.7299	0.929	1	1	9.847	1.045	0.869	27.9	0.982954054315239	0.874	2
0	0.001187	0.996086021330217	0.1031	-0.8972	0.156	0.999	0.599	1.581	-0.343	0.516	18.14	0.0114870609413413	0.198	10
0	8.121102e-06	0.998969654170219	0.9364	1.094	0.803	1	1	4.964	0.929	0.82	25.6	0.812893125287307	0.755340939439682	3
1	8.121102e-06	0.83784852634461	0.0636	-1.0255	0.081	0	0	-0.156	-2.371	0.662	6.397	0.000260828976216508	0.112	4
1	8.121102e-06	0.999239157492085	0.8367	0.8783	0.824	1	0.998	10.003	1.048	0.892	35	0.97145887165085	0.842	5
1	8.121102e-06	0.968019277813083	0.2465	-0.689	0.097	0.92	0.84	1.838	0.935	0.019	19.84	0.00165238120478584	0.056	9
0	0.1953	0.493213673575607	0	-0.9583	0.047	0	0.007	-0.125	-0.302	0	2.154	0.000158460140182958	0.052	5
1	8.121102e-06	0.994768661420485	0.9029	1.0051	0.913	1	0.995	7.796	1.059	0.635	25.2	0.999648145257738	0.976	8
1	4.064e-06	0.998610326022869	0.9931	1.0064	0.917	1	0.533	7.809	0.935	0.945	33	0.999994868013052	1	10
0	0.0004549	0.973263583678165	0.0102	-1.0491	0.049	0.457	0.028	0.818	-0.335	0.322	11.5	0.17821295508557	0.206776331253665	4
0	8.121102e-06	0.971984842038974	0.0296	-1.0449	0.061	0.875	0.011	1.861	0.932	0.026	12.39	0.0575282546723962	0.214	10
1	8.121102e-06	0.997089344786876	0.1131	-1.0184	0.125	1	0.997	7.313	1.199	0.443	21.8	0.430654025802938	0.57	7
0	0.2904	0.865828288504312	0	-0.9241	0.217	0.932	0.997	0.289	-0.305	0	10.37	3.44498965614331e-05	0	1
1	8.121102e-06	0.998364206977732	0.1051	-1.065	0.503	1	0.995	7.879	0.935	0.789	35	0.995156959127417	0.892	5
1	8.121102e-06	0.99879477553901	0.409	-0.1555	0.64	1	0.866	9.85	1.048	0.945	27.5	0.751853780659555	0.802	6
1	8.155e-06	0.998760570493594	0.9451	1.0948	0.804	1	0.921	9.96	1.048	0.331	24.5	0.754746125475322	0.710575669304026	10
1	8.123e-06	0.997778575880012	0.9215	1.0005	0.91	1	0.993	7.435	0.852	0.945	32	0.835274573803943	0.776606758580345	1
1	8.121102e-06	0.998591641412795	0.9142	1.0237	0.958	1	0.993	7.435	0.852	0.911	29.3	0.812800000446381	0.757883219997856	7
1	8.121102e-06	0.997433035940923	0.9236	1.0477	0.933	1	0.994	7.435	0.852	0.945	33	0.974940405630462	0.884	7
0	0.003368	0.238161823209356	0.013	-0.9027	0.022	0.08	0.322	0.061	0.126	0	0.48	5.38433395261474e-05	0.014	8
0	0.006837	0.987359874214679	8e-04	-1.0016	0.029	0.998	0.979	2	1.199	0.029	21.3	0.0317049847518729	0.246	5
0	0.7709	0.750108696869373	0	-1.0322	0.018	0.636	0.811	0.203	-0.309	0	12.13	0.134345723339822	0.171486105098304	5
0	0.006127	0.994872637888214	0.1022	-1.0253	0.17	1	1	7.727	0.953	0.373	24.8	0.977770104346795	0.854	6
1	8.121102e-06	0.995876522421805	0.8592	0.9777	0.93	1	0.992	7.623	1.061	0.905	32	0.815730824205519	0.798	9
1	8.121102e-06	0.998611667571209	0.8925	1.0038	0.934	1	0.989	6.93	1.199	0.935	32	0.847482098702227	0.794	6
0	0.1592	0.923762554317861	0	-0.9395	0.075	0.967	0.982	0.19	-1.17	0	10.94	1.1141644903064e-05	0	1
0	0.1971	0.699608944634237	0	-0.9194	0.077	1	0.459	3.523	-0.298	0	0.018	0.000988920989336972	0.07	8
0	0.3554	0.998079307130957	0	-0.652	0.193	1	0.999	7.288	0.956	0.623	26.2	0.605242925926438	0.642	6
0	0.002302	0.706818992328561	0.0133	-1.0426	0.033	0.005	0.018	-0.212	-0.309	0.43	7.873	0.163089006266865	0.196395428492229	5
0	0.164	0.997354132310216	1e-04	-1.0253	0.095	1	0.994	1.174	0.964	0.288	18.9	0.00379464614989896	0.096	10
0	0.461	0.68666785574403	0	-1.0248	0.068	0.422	0.16	0.214	0.152	0	0.002	0.000137363822865121	0.016	7
0	4.061e-06	0.965507494562982	0.042	-1.0758	0.096	1	0.997	7.267	1.199	0.432	23.8	0.00851610007563815	0.102	2
0	0.006348	0.990754361309393	0.0021	-1.0168	0.047	1	0.943	3.906	0.902	0.117	22	0.240636025387135	0.502	1
0	0.0931	0.997337563655757	9e-04	-1.1312	0.22	1	0.98	8.818	1.199	0.647	24.1	0.151066856620867	0.198	5
0	0.6931	0.73023408433502	0	-0.9834	0.022	0	0	-0.387	-1.014	0.044	5.808	0.169525743376751	0.198517468791086	2
1	8.121102e-06	0.998775673914013	0.8792	1.0151	0.935	1	0.998	6.885	1.14	0.935	29	0.999861663578663	0.962	8
1	8.121102e-06	0.995110335123503	0.6629	0.1401	0.742	1	0.995	9.471	0.998	0.744	24.6	0.999997979804006	0.996	3
1	8.121102e-06	0.996074399963856	0.8367	0.88	0.915	1	0.947	7.509	0.917	0.897	32	0.263012117840734	0.544	2
1	8.121102e-06	0.997864161591257	0.7916	0.7496	0.897	1	0.999	5.732	1.061	0.919	26.1	0.770476004268689	0.723775691882753	7
0	2.041e-05	0.997199401105821	0.3881	-0.277	0.321	1	0.782	3.452	0.935	0.765	24.9	0.768206004889002	0.666	4
0	0.01364	0.995432534682901	0.4453	-0.2397	0.163	1	0.994	1.983	0.094	0.261	23.5	0.00446934635675275	0.154	5
0	0.4093	0.506371937734996	0	-0.9393	0.141	0.959	0.442	1.603	-0.575	0.026	6.997	1.32776734645101e-05	0.002	10
0	0.005136	0.996876876152001	0.0116	-1.0416	0.065	1	1	5.932	1.048	0.25	22.6	0.684574447362714	0.65	4
1	8.121102e-06	0.997514046223524	0.9938	0.9212	0.985	1	0.999	7.213	1.061	0.892	29.1	0.781769871015039	0.731751111656166	7
1	8.121102e-06	0.989821508044622	0.9919	0.9851	0.919	1	0.994	7.388	0.935	0.945	26.2	0.984098133735663	0.69	3
1	4.062e-06	0.99705449120819	0.9934	0.9317	0.971	1	0.998	8.735	1.199	0.945	24.3	0.797447695753185	0.741032318172105	7
1	8.121102e-06	0.998094160292008	0.9983	0.9015	0.929	1	0.993	9.374	1.048	0.911	28.7	0.920893271831255	0.77	5
0	8.121102e-06	0.757224748280832	0.1639	-0.9893	0.086	0	0.16	-2.329	0.215	0.061	12.08	0.000334102882565729	0.036	7
1	2.437e-05	0.999236331264517	0.9807	1.0705	0.897	1	0.266	5.835	0.017	0.945	26.2	0.785675387030097	0.736917622908601	4
1	8.121102e-06	0.980890198187352	0.9399	0.926	0.793	0.972	0.968	2.396	0.23	0.71	23.6	9.50060304735933e-05	0.058	10
1	0.0001341	0.999112285142826	0.54	0.0646	0.767	1	0.061	2.766	0.998	0.884	28.4	0.722012634410302	0.679370004331644	3
1	8.121102e-06	0.65954501556585	0.0242	-0.9985	0.525	0.018	0.338	1.828	0.133	0	8.864	0.269049351980229	0.302343366491516	7
1	8.121102e-06	0.998028169653867	0.9718	1.0749	0.987	1	0.662	6.848	0.87	0.902	33	0.999794120434813	0.962	2
1	1.64e-05	0.998915246521162	0.9943	0.9086	0.975	1	0.355	6.845	0.785	0.945	28.9	0.999988684221874	0.996	7
1	8.121102e-06	0.992820702243653	0.9325	1.1036	0.846	1	0.324	7.434	0.978	0.892	24.5	0.998961726519223	0.954	4
0	0.0019	0.97940950826248	0.0429	-1.0075	0.042	0	0.006	-0.794	0.7	0.043	9.283	0.520479418468668	0.6	3
1	8.121102e-06	0.994136358935921	0.9344	1.0793	0.97	1	0.991	5.742	1.061	0.945	29	0.749902906919638	0.782	8
1	8.121102e-06	0.991491205457376	0.9852	1.0516	0.914	1	0.699	6.111	1.048	0.945	26.4	0.732454265135468	0.764	4
1	8.121102e-06	0.995157320444594	0.9859	1.03	0.923	1	0.694	7.906	1.048	0.945	26.2	0.62136476698038	0.55	2
0	0.03387	0.932936687133751	3e-04	-0.7433	0.069	0.051	0.001	3.794	1.088	0.314	19.46	0.249942255125813	0.228	8
0	0.04111	0.979493465056596	0.0044	-0.9968	0.034	0.107	0.965	0.63	0.154	0.035	21	0.030323549512291	0.166	2
0	0.005535	0.995641360733304	0.005	-1.1343	0.101	1	0.944	2.59	0.831	0.527	21.6	0.87526128844368	0.644	1
0	8.121102e-06	0.821022903169637	0.0112	-0.9638	0.106	0.299	0.001	0.497	-0.025	0	0.045	1.54359196341607e-05	0.006	3
0	8.121102e-06	0.998601941360915	0.2326	-0.5273	0.309	1	0.66	5.549	0.075	0.82	26.9	0.840985515883393	0.524	8
1	8.121102e-06	0.989181623641685	0.868	0.8993	0.898	1	1	6.218	1.026	0.796	31	0.999968644996434	0.998	3
0	0.0003376	0.966775206957507	0.0558	-1.0801	0.064	1	1	4.103	0.234	0.024	14.75	0.24318620357738	0.266035028017861	9
0	8.121102e-06	0.983964129240863	0.0852	-1.0489	0.069	0.991	0.949	0.627	0.124	0.35	16.64	0.0127247825049697	0.072	4
0	4.067e-05	0.759931362310314	0.1324	-1	0.046	1	0.99	3.851	1.036	0.007	20.5	9.48293287533658e-05	0.002	1
1	8.121102e-06	0.995704901355939	0.6968	0.3779	0.775	1	1	6.093	1.199	0.842	32	0.999935063838429	0.996	10
0	0.1187	0.924873001947094	4e-04	-1.0668	0.047	0.052	0.933	0.08	1.199	0.263	1.799	0.190571440730183	0.218514740065489	8
0	0.04392	0.995404973749428	0.0027	-0.9093	0.39	0.998	0.133	0.59	0.038	0.365	25.1	0.0586869937118082	0.114	1
0	0.006399	0.991506464074368	0.0134	-1.047	0.088	0.005	0.004	1.093	-0.942	0.308	23.5	0.219454114136299	0.242053041654594	10
0	0.002704	0.9962783819896	0.0323	-1.1013	0.198	1	1	6.958	1.048	0.366	23.2	0.437222225569231	0.388	6
0	8.121102e-06	0.99921203099884	0.4315	0.1444	0.672	1	0.614	7.579	0.83	0.945	34	0.997602836980086	0.84	7
0	0.01978	0.954653394582952	2e-04	-0.8645	0.312	0.643	0.994	0.514	0.831	0.266	25	0.00313069392611472	0.148	7
1	6.093e-05	0.996501318391687	0.8493	0.9878	0.928	1	0.97	9.628	1.044	0.945	32	0.99998250720858	1	7
0	0.002359	0.252434150305425	0.0055	-0.9515	0.01	0.003	0.109	-0.06	0.964	0.001	0.001	9.19429731154707e-05	0.104	7
1	8.121102e-06	0.894891562814232	0.7126	0.0917	0.533	0.999	0.356	0.735	-0.324	0.571	22.9	4.87619975700541e-05	0.294	2
1	8.121102e-06	0.983006813218001	0.7423	0.7359	0.554	1	0.401	7.166	0.964	0.375	23.3	0.594214470715385	0.506	1
1	8.121102e-06	0.998322113621911	0.8659	0.9025	0.892	1	0.978	6.889	0.935	0.945	33	0.96369805988352	0.674	8
0	0.1797	0.981772213190195	0	-1.0306	0.111	1	0.045	2.138	-0.405	0.319	14.99	0.000368634864506554	0.034	9
1	8.121102e-06	0.974786941415924	0.9505	1.0502	0.902	1	0.102	4.255	0.23	0.835	23.8	0.238459564468196	0.288	10
1	8.121102e-06	0.996684817180642	0.57	0.1293	0.423	1	0.986	5.475	0.892	0.36	23.3	0.98864717757327	0.86	9
1	8.121102e-06	0.997196282809759	0.6982	0.2383	0.616	1	0.957	4.349	0.892	0.526	22.5	0.999997269311019	0.996	8
1	1.369e-05	0.998479421401333	0.9182	0.9913	0.906	1	0.915	5.789	0.935	0.858	33	0.999991902200948	1	8
1	8.121102e-06	0.997218588981261	0.9603	1.085	0.899	1	0.982	7.697	1.048	0.906	24.6	0.995352256281328	0.886	2
1	8.121102e-06	0.996539989578522	0.902	0.772	0.728	1	0.97	7.209	0.935	0.506	22.9	0.0226354498187016	0.15	5
1	4.21e-06	0.995789108252524	0.9269	0.9987	0.733	1	0.639	5.932	0.922	0.575	22.8	0.99998381747862	0.996	8
0	8.121102e-06	0.996789174765774	0.4146	-0.0377	0.383	0.965	0.812	2.951	0.919	0.855	26.8	0.981449214191068	0.792	9
1	0	0.99771425201167	0.2718	-0.3172	0.121	1	1	5.825	1.192	0.696	25.9	0.999929221598369	0.998	4
1	8.121102e-06	0.997003506978813	0.9987	0.8151	0.918	1	1	6.095	0.935	0.826	24.6	0.741061606982096	0.697040425047468	1
1	8.121102e-06	0.998678012605513	0.9902	0.9637	0.961	1	0.998	6.095	0.852	0.945	33	0.999809612415725	0.976	6
1	8.121102e-06	0.989826915885464	0.9845	1.0233	0.646	1	0.99	3.48	1.061	0.85	26.9	0.710277593809217	0.671495265013992	7
1	8.121102e-06	0.993226158653163	0.9757	1.0535	0.705	1	0.99	3.48	1.061	0.528	26.5	0.668844052812097	0.637218432183733	4
1	8.121102e-06	0.999096080125749	0.6001	0.255	0.785	1	0.996	7.864	0.932	0.463	34	0.88722727352782	0.810360162081287	1
1	8.121102e-06	0.993958789270864	0.6895	0.2838	0.682	1	0.944	10.003	1.048	0.579	28.1	0.999722984326888	0.992	8
1	8.121102e-06	0.999356781995682	0.9465	1.072	0.916	1	0.943	10.003	1.048	0.919	34	0.846242019763094	0.780465637619768	2
1	8.121102e-06	0.995490317884379	0.8055	0.7012	0.692	1	0.977	10.003	0.998	0.392	25	0.977061917178016	0.834	8
0	0.05742	0.990270181482142	0.0044	-1.1528	0.106	1	0.999	6.238	1.011	0.251	18.69	0.313072235554544	0.259418985130386	10
1	1.23e-05	0.998593206847935	0.9645	1.097	0.954	1	1	7.86	0.935	0.812	34	0.957670580307114	0.79	2
1	3.687e-05	0.998838128364821	0.9117	1.0329	0.887	1	0.984	7.545	1.061	0.945	29.8	0.995534165870633	0.936	1
1	8.121102e-06	0.997612850874145	0.9944	0.9487	0.976	1	0.838	7.44	0.935	0.945	35	0.999501791742377	0.926	10
1	8.121102e-06	0.998592884851868	0.9944	0.9487	0.973	1	0.838	7.44	0.935	0.945	34	0.998271212303259	0.784	8
1	8.121102e-06	0.998604772467309	0.9581	1.107	0.952	1	0.962	7.064	1.174	0.935	28.1	0.961364878397859	0.768	3
1	8.121102e-06	0.998576080681631	0.9828	1.0579	0.97	1	0.993	7.955	1.061	0.619	27.2	0.999935063838429	0.998	7
1	8.121102e-06	0.988040380706798	0.9353	1.0742	0.942	1	0.982	9.234	1.088	0.776	22.9	0.575863557411098	0.566	6
1	8.121102e-06	0.997764966772096	0.9901	0.967	0.994	1	0.996	7.941	0.964	0.911	27.2	0.841563099672484	0.775501890234943	10
1	8.121102e-06	0.998391655076544	0.9834	1.0402	0.99	1	0.994	9.234	1.088	0.651	27.4	0.338602341883743	0.426	4
1	4.473e-05	0.99344239785466	0.9362	1.0436	0.474	1	0.325	1.066	0.12	0.264	21.5	8.29098015939176e-05	0.088	9
1	8.121102e-06	0.998185631820825	0.3804	-0.2244	0.627	1	0.992	7.009	0.912	0.667	22.9	0.704106564357306	0.664509934886298	1
1	8.121102e-06	0.996602077527939	0.7479	0.5442	0.724	1	0.996	9.506	1.038	0.639	25.1	0.978380249305597	0.7	2
1	8.121102e-06	0.99921968228991	0.9631	1.0801	0.949	1	1	9.424	1.048	0.897	34	0.9698242871012	0.848	10
1	8.121102e-06	0.997703650295379	0.7037	0.6411	0.902	1	0.983	9.674	1.045	0.919	31	0.985156059646746	0.93	10
1	8.121102e-06	0.998809837018677	0.8592	0.8889	0.922	1	1	8.15	1.199	0.701	28.3	0.999911048491906	0.992	7
1	8.121102e-06	0.975912512609424	0.5435	-0.1507	0.549	1	1	8.742	1.048	0.025	20.5	0.99999291083379	1	7
1	8.121102e-06	0.99839818964169	0.8679	0.8991	0.897	1	0.997	7.59	1.048	0.764	34	0.999977665283879	0.982	1
1	1.633e-05	0.998270496515173	0.8631	0.9512	0.911	1	1	5.774	0.892	0.856	32	0.988016728348037	0.808	1
1	8.121102e-06	0.993769845702929	0.6044	0.4399	0.894	1	0.998	9.591	0.998	0.817	27.5	0.999998211072241	1	9
1	0.0001138	0.997315404650932	0.3945	-0.2022	0.797	1	0.905	2.901	1.136	0.261	22.9	0.435412515870132	0.604	6
1	8.121102e-06	0.999115440597267	0.898	1.0017	0.881	1	0.587	8.878	1.199	0.875	31	0.999935347690405	1	4
1	0.0004604	0.874841364582684	0.643	0.287	0.524	1	0.997	4.676	0.935	0.011	17.14	0.0262280741161783	0.154	6
